AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,debt_to_income,credit_utilisation,income_per_person,annuity_to_credit,age_years,employment_years,delinquency_flag,doc_submission_score,income_band,tenure_band,TARGET
126000.0,91692.0,5391.0,81000.0,-21017,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Separated,0.0427853747192482,1.1319860248638909,63000.0,0.058794019172674,57.58082191780822,0.0,0,1,100-200K,0-2 yrs,0
135000.0,187704.0,12348.0,148500.0,-13939,-2691,2.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.0914659891408211,1.2639914882728065,45000.0,0.0657840760768226,38.18904109589041,7.372602739726028,0,1,100-200K,5+ yrs,0
112500.0,234000.0,11038.5,234000.0,-22494,365243,2.0,Cash loans,M,Pensioner,Higher education,Married,0.0981191278299748,0.9999957265139892,37500.0,0.0471728753295926,61.62739726027397,0.0,0,1,100-200K,0-2 yrs,0
135000.0,405000.0,20250.0,405000.0,-22819,365243,2.0,Revolving loans,F,Pensioner,Secondary / secondary special,Married,0.1499988888971193,0.9999975308702942,45000.0,0.0499998765435147,62.51780821917808,0.0,0,0,100-200K,0-2 yrs,0
90000.0,180000.0,14350.5,180000.0,-13153,-717,2.0,Cash loans,F,Working,Higher education,Married,0.1594482283530183,0.9999944444753084,30000.0,0.0797245570857939,36.035616438356165,1.9643835616438357,0,1,50-100K,0-2 yrs,0
189000.0,1125000.0,33025.5,1125000.0,-11204,-1118,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1747371707028005,0.9999991111119012,47250.0,0.0293559739058009,30.695890410958903,3.063013698630137,0,1,100-200K,2-5 yrs,0
90000.0,50940.0,5535.0,45000.0,-15105,-1133,2.0,Cash loans,M,Working,Higher education,Married,0.0614993166742591,1.1319748450034444,30000.0,0.1086551108144716,41.38356164383562,3.1041095890410957,0,1,50-100K,2-5 yrs,0
175500.0,292500.0,14625.0,292500.0,-15444,-3366,2.0,Revolving loans,F,State servant,Secondary / secondary special,Married,0.0833328585022307,0.9999965812082694,58500.0,0.0499998290604134,42.31232876712329,9.221917808219178,0,0,100-200K,5+ yrs,0
202500.0,1178217.0,34578.0,922500.0,-21564,-1078,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1707547123224083,1.2771986155028558,67500.0,0.0293477098465648,59.07945205479452,2.9534246575342467,0,1,200-500K,2-5 yrs,0
247500.0,1800000.0,49500.0,1800000.0,-18910,-1404,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.1999991919224568,0.9999994444447532,82500.0,0.0274999847222307,51.80821917808219,3.8465753424657536,0,1,200-500K,2-5 yrs,0
76500.0,647046.0,21001.5,463500.0,-16276,-2836,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2745258231918537,1.395996988140263,19125.0,0.0324574567226182,44.59178082191781,7.76986301369863,0,1,50-100K,5+ yrs,0
135000.0,315000.0,15750.0,315000.0,-19706,365243,2.0,Revolving loans,F,Pensioner,Secondary / secondary special,Married,0.1166658024755372,0.9999968254069036,45000.0,0.0499998412703451,53.989041095890414,0.0,0,0,100-200K,0-2 yrs,0
180000.0,225000.0,6066.0,225000.0,-19354,-1135,1.0,Cash loans,F,Commercial associate,Higher education,Separated,0.0336998127788178,0.9999955555753084,90000.0,0.0269598801783103,53.02465753424657,3.1095890410958904,0,2,100-200K,2-5 yrs,0
162000.0,679500.0,34695.0,679500.0,-20121,-12977,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2141653446583663,0.99999852833182,54000.0,0.0510595275062141,55.12602739726027,35.553424657534244,0,1,100-200K,5+ yrs,0
67500.0,270000.0,12987.0,270000.0,-15660,-2677,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1923971496718567,0.9999962963100136,22500.0,0.0480998218525116,42.9041095890411,7.3342465753424655,0,1,50-100K,5+ yrs,0
157500.0,825588.0,82620.0,765000.0,-9896,-3214,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.5245680979803303,1.07919858928289,52500.0,0.1000740077689988,27.112328767123287,8.805479452054794,0,1,100-200K,5+ yrs,0
112500.0,395640.0,29709.0,360000.0,-23463,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.2640776526430876,1.0989969472307022,56250.0,0.075090802014958,64.28219178082192,0.0,0,1,100-200K,0-2 yrs,0
67500.0,202500.0,10125.0,202500.0,-20024,-2628,1.0,Revolving loans,F,Commercial associate,Secondary / secondary special,Widow,0.1499977778106991,0.9999950617527816,33750.0,0.049999753087639,54.86027397260274,7.2,0,0,50-100K,5+ yrs,0
90000.0,216144.0,12199.5,171000.0,-18242,-10562,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1355484939056232,1.2639926082303612,22500.0,0.0564412778458904,49.97808219178082,28.936986301369863,0,1,50-100K,5+ yrs,0
67500.0,180000.0,9000.0,180000.0,-9192,-393,2.0,Revolving loans,M,Commercial associate,Secondary / secondary special,Civil marriage,0.1333313580539547,0.9999944444753084,22500.0,0.0499997222237654,25.183561643835617,1.0767123287671232,0,0,50-100K,0-2 yrs,0
211500.0,608166.0,59377.5,585000.0,-18739,-1505,1.0,Cash loans,F,Working,Higher education,Widow,0.2807433534593217,1.0395982229090206,105750.0,0.0976335447336011,51.33972602739726,4.123287671232877,0,1,200-500K,2-5 yrs,0
225000.0,254700.0,25321.5,225000.0,-23419,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1125394998244452,1.1319949689112492,75000.0,0.0994165708026273,64.16164383561645,0.0,0,1,200-500K,0-2 yrs,1
144000.0,312768.0,22374.0,270000.0,-12228,-91,2.0,Cash loans,M,Working,Higher education,Married,0.1553739210144374,1.1583957096455195,48000.0,0.0715352224804888,33.5013698630137,0.2493150684931507,0,1,100-200K,0-2 yrs,0
101250.0,540000.0,19966.5,540000.0,-19617,-1031,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1971980523649149,0.9999981481515776,33750.0,0.0369749315279045,53.74520547945205,2.824657534246575,0,1,100-200K,2-5 yrs,1
90000.0,675000.0,32602.5,675000.0,-21601,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.3622459750447217,0.9999985185207132,30000.0,0.0482999284445504,59.18082191780822,0.0,0,1,50-100K,0-2 yrs,1
157500.0,1560726.0,41170.5,1395000.0,-18764,-2048,2.0,Cash loans,M,Working,Higher education,Married,0.2613983403279979,1.1187991979934064,52500.0,0.0263790528388372,51.40821917808219,5.610958904109589,0,1,100-200K,5+ yrs,0
135000.0,270000.0,13500.0,270000.0,-9716,-543,1.0,Revolving loans,F,Working,Higher education,Single / not married,0.0999992592647461,0.9999962963100136,67500.0,0.0499998148155006,26.61917808219178,1.4876712328767123,0,0,100-200K,0-2 yrs,0
75600.0,45000.0,4581.0,45000.0,-21843,365243,2.0,Cash loans,F,Pensioner,Lower secondary,Married,0.0605944365815266,0.999977778271594,25200.0,0.1017977378280482,59.843835616438355,0.0,0,1,50-100K,0-2 yrs,0
112500.0,688500.0,22882.5,688500.0,-19630,-12060,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.2033981920160709,0.9999985475692844,37500.0,0.033235245845685,53.78082191780822,33.04109589041096,0,1,100-200K,5+ yrs,0
202500.0,314055.0,17167.5,238500.0,-15331,-933,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.0847773591241524,1.3167869317109782,101250.0,0.0546638179178235,42.0027397260274,2.5561643835616437,0,1,200-500K,2-5 yrs,0
121500.0,668304.0,32148.0,540000.0,-9689,-1386,2.0,Cash loans,F,Commercial associate,Higher education,Married,0.2645904148937046,1.2375977081523923,40500.0,0.048103784948489,26.545205479452058,3.797260273972603,0,1,100-200K,2-5 yrs,0
225000.0,545040.0,25537.5,450000.0,-10635,-409,2.0,Cash loans,M,Commercial associate,Incomplete higher,Married,0.1134994955577975,1.2111973084504255,75000.0,0.0468542733482435,29.136986301369863,1.1205479452054794,0,1,200-500K,0-2 yrs,1
85500.0,1056447.0,30888.0,922500.0,-22318,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Widow,0.3612589326440626,1.1451987585921315,42750.0,0.0292375961713212,61.14520547945205,0.0,0,1,50-100K,0-2 yrs,0
180000.0,592560.0,35806.5,450000.0,-11967,-1769,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1989238948672507,1.3167970737842805,45000.0,0.0604266902479238,32.78630136986301,4.846575342465753,0,1,100-200K,2-5 yrs,0
180000.0,679500.0,27076.5,679500.0,-18049,-918,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1504241643101982,0.99999852833182,60000.0,0.0398476234766394,49.44931506849315,2.515068493150685,0,1,100-200K,2-5 yrs,0
180000.0,172021.5,20412.0,148500.0,-9374,-501,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1133993700034999,1.15838613881388,45000.0,0.118658896365301,25.682191780821917,1.3726027397260274,0,1,100-200K,0-2 yrs,0
81000.0,143910.0,14148.0,135000.0,-24086,365243,1.0,Cash loans,M,Pensioner,Secondary / secondary special,Widow,0.1746645103146874,1.0659921037621944,40500.0,0.0983107615123235,65.98904109589041,0.0,0,1,50-100K,0-2 yrs,0
135000.0,1246500.0,49563.0,1246500.0,-11542,-1921,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.3671306138473048,0.999999197754354,45000.0,0.0397617009533085,31.621917808219177,5.263013698630137,0,1,100-200K,5+ yrs,0
157500.0,251280.0,16996.5,180000.0,-15796,-668,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1079136005485679,1.3959922444875306,52500.0,0.0676394156342898,43.276712328767125,1.83013698630137,0,1,100-200K,0-2 yrs,0
180000.0,490495.5,31477.5,454500.0,-11250,-1545,1.0,Cash loans,M,Working,Higher education,Single / not married,0.1748740284776195,1.0791956453341136,90000.0,0.0641747698505493,30.82191780821918,4.232876712328767,0,1,100-200K,2-5 yrs,0
40500.0,53910.0,3964.5,45000.0,-20156,-1053,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.0978864719389644,1.1979733783693696,20250.0,0.0735378679675761,55.221917808219175,2.884931506849315,0,1,<50K,2-5 yrs,0
135000.0,634482.0,20596.5,454500.0,-10954,-2539,3.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1525655365515811,1.3959969284996072,33750.0,0.0324618626503783,30.01095890410959,6.956164383561644,0,1,100-200K,5+ yrs,0
337500.0,755190.0,36459.0,675000.0,-12392,-3475,1.0,Cash loans,M,Working,Higher education,Single / not married,0.1080263465886027,1.118798342520974,168750.0,0.0482778528875476,33.95068493150685,9.52054794520548,0,1,200-500K,5+ yrs,0
180000.0,521280.0,28408.5,450000.0,-8774,-236,1.0,Cash loans,M,Commercial associate,Higher education,Single / not married,0.1578241231993155,1.1583974257834984,90000.0,0.054497478327428,24.03835616438356,0.6465753424657534,0,1,100-200K,0-2 yrs,0
180000.0,835380.0,45445.5,675000.0,-17308,-2836,5.0,Cash loans,F,State servant,Higher education,Married,0.2524735973689035,1.2375981665212348,30000.0,0.0544009260445233,47.41917808219178,7.76986301369863,0,1,100-200K,5+ yrs,0
135000.0,943515.0,31311.0,814500.0,-18245,-4094,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.231931615321368,1.1583963678374858,67500.0,0.0331854467756773,49.986301369863014,11.216438356164383,0,1,100-200K,5+ yrs,0
675000.0,450000.0,22018.5,450000.0,-15338,-730,3.0,Cash loans,M,Commercial associate,Higher education,Married,0.0326199516741456,0.999997777782716,168750.0,0.0489298912669083,42.02191780821918,2.0,0,1,500K+,0-2 yrs,1
90000.0,787131.0,26145.0,679500.0,-10829,-554,3.0,Cash loans,F,Working,Secondary / secondary special,Married,0.290496772258086,1.158395646216856,22500.0,0.0332155216659975,29.66849315068493,1.5178082191780822,0,1,50-100K,0-2 yrs,0
180000.0,417024.0,22621.5,360000.0,-10628,-116,1.0,Cash loans,F,Working,Incomplete higher,Single / not married,0.1256743018094344,1.1583967822311605,90000.0,0.0542449493435645,29.117808219178084,0.3178082191780822,0,1,100-200K,0-2 yrs,1
103500.0,225000.0,8613.0,225000.0,-24253,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.0832165872793499,0.9999955555753084,51750.0,0.0382798298674228,66.44657534246575,0.0,0,1,100-200K,0-2 yrs,0
49500.0,450000.0,21109.5,450000.0,-17712,-644,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.4264459303852447,0.999997777782716,16500.0,0.0469098957557872,48.52602739726027,1.7643835616438357,0,1,<50K,0-2 yrs,0
157500.0,1256400.0,40527.0,900000.0,-17818,-1977,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.257312651983162,1.3959984488906123,52500.0,0.0322564213177162,48.81643835616438,5.416438356164384,0,1,100-200K,5+ yrs,0
225000.0,900000.0,23872.5,900000.0,-12580,-1090,2.0,Cash loans,M,Working,Secondary / secondary special,Married,0.1060995284465402,0.9999988888901234,75000.0,0.0265249705278105,34.465753424657535,2.9863013698630136,0,1,200-500K,2-5 yrs,0
315000.0,509922.0,48546.0,472500.0,-18019,-1340,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1541137964641382,1.07919771598367,105000.0,0.095202609021362,49.367123287671234,3.671232876712329,0,1,200-500K,2-5 yrs,0
135000.0,299772.0,21852.0,247500.0,-20160,-706,2.0,Cash loans,M,Working,Higher education,Married,0.1618654676632025,1.211195106282399,45000.0,0.0728951573357173,55.23287671232877,1.9342465753424656,0,1,100-200K,0-2 yrs,0
112500.0,1293502.5,37948.5,1129500.0,-21195,-3585,2.0,Cash loans,F,Commercial associate,Lower secondary,Married,0.3373170016266522,1.1451981892888985,37500.0,0.0293377636782583,58.06849315068493,9.821917808219178,0,1,100-200K,5+ yrs,0
67500.0,202500.0,14530.5,202500.0,-12146,-477,5.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2152634775781099,0.9999950617527816,11250.0,0.0717552012088829,33.276712328767125,1.3068493150684932,0,1,50-100K,0-2 yrs,0
135000.0,679500.0,22050.0,679500.0,-10311,-2644,4.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1633321234657521,0.99999852833182,27000.0,0.032450283369708,28.24931506849315,7.243835616438356,0,1,100-200K,5+ yrs,0
135000.0,790825.5,33637.5,639000.0,-12295,-1526,5.0,Cash loans,M,Working,Secondary / secondary special,Married,0.2491648210013259,1.237596654778318,22500.0,0.0425346141030934,33.68493150684932,4.1808219178082195,0,1,100-200K,2-5 yrs,0
112500.0,225000.0,11250.0,225000.0,-20884,365243,1.0,Revolving loans,F,Pensioner,Higher education,Single / not married,0.0999991111190122,0.9999955555753084,56250.0,0.0499997777787654,57.21643835616438,0.0,0,0,100-200K,0-2 yrs,0
180000.0,781920.0,47965.5,675000.0,-10783,-850,2.0,Cash loans,M,State servant,Higher education,Married,0.2664735195915578,1.1583982838543945,60000.0,0.0613431535922427,29.542465753424658,2.328767123287671,0,1,100-200K,2-5 yrs,0
112500.0,1078200.0,31653.0,900000.0,-13473,-1722,2.0,Cash loans,F,State servant,Higher education,Married,0.2813574990444529,1.197998668890368,37500.0,0.0293572348755009,36.91232876712328,4.717808219178083,0,1,100-200K,2-5 yrs,0
76500.0,319981.5,17487.0,243000.0,-12358,-2454,1.0,Cash loans,F,Working,Secondary / secondary special,Widow,0.2285852472516699,1.3167908774037966,38250.0,0.0546498636644191,33.85753424657534,6.723287671232876,0,1,50-100K,5+ yrs,0
126000.0,1046142.0,30717.0,913500.0,-21193,365243,3.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2437837794938135,1.1452007168027185,31500.0,0.029362142651626,58.06301369863014,0.0,0,1,100-200K,0-2 yrs,0
112500.0,177903.0,8685.0,148500.0,-23775,365243,2.0,Cash loans,M,Pensioner,Secondary / secondary special,Married,0.0771993137838774,1.197991932714258,37500.0,0.0488184638906376,65.13698630136986,0.0,0,1,100-200K,0-2 yrs,0
279000.0,291384.0,30726.0,270000.0,-14316,-240,4.0,Cash loans,F,Working,Secondary / secondary special,Married,0.1101286375317651,1.0791960029777667,55800.0,0.1054481184686926,39.221917808219175,0.6575342465753424,0,1,200-500K,0-2 yrs,0
202500.0,343377.0,13072.5,283500.0,-15915,-3289,2.0,Cash loans,F,Working,Incomplete higher,Married,0.0645552367642628,1.2112020768886176,67500.0,0.0380702898846169,43.602739726027394,9.01095890410959,0,1,200-500K,5+ yrs,0
202500.0,1027327.5,45958.5,945000.0,-22448,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Separated,0.2269544347929146,1.0871178972297384,101250.0,0.0447359340269446,61.5013698630137,0.0,0,1,200-500K,0-2 yrs,0
112500.0,225000.0,12694.5,225000.0,-22067,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1128389969866934,0.9999955555753084,56250.0,0.0564197492455589,60.45753424657534,0.0,0,1,100-200K,0-2 yrs,0
117000.0,412614.0,25240.5,364500.0,-15747,-2911,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.2157289253938,1.1319968943843777,58500.0,0.0611720368866861,43.14246575342466,7.975342465753425,0,1,100-200K,5+ yrs,0
157500.0,2013840.0,53253.0,1800000.0,-18859,-2609,4.0,Cash loans,F,Working,Higher education,Married,0.3381121389705462,1.1187993784447898,31500.0,0.0264434977736574,51.66849315068493,7.147945205479452,0,1,100-200K,5+ yrs,0
405000.0,1078200.0,28570.5,900000.0,-15561,-455,3.0,Cash loans,M,Working,Higher education,Married,0.070544270261061,1.197998668890368,101250.0,0.0264983059744889,42.632876712328766,1.2465753424657535,0,2,200-500K,0-2 yrs,0
225000.0,942300.0,36513.0,675000.0,-15579,-278,2.0,Cash loans,F,Working,Higher education,Married,0.162279278758761,1.3959979318549158,75000.0,0.0387487649912289,42.68219178082192,0.7616438356164383,0,1,200-500K,0-2 yrs,0
90000.0,688500.0,24520.5,688500.0,-12051,-976,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Single / not married,0.2724469728114132,0.9999985475692844,30000.0,0.0356143273575492,33.016438356164386,2.673972602739726,0,1,50-100K,2-5 yrs,0
103500.0,358443.0,17563.5,252000.0,-18833,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1696940126182355,1.4223872127491557,51750.0,0.0489992858019662,51.5972602739726,0.0,0,1,100-200K,0-2 yrs,0
76500.0,178290.0,12042.0,157500.0,-23041,365243,2.0,Cash loans,M,Pensioner,Lower secondary,Married,0.1574097070626527,1.1319928127440462,25500.0,0.0675412668053911,63.12602739726027,0.0,0,1,50-100K,0-2 yrs,0
67500.0,81000.0,8019.0,81000.0,-24833,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1187982400260736,0.9999876544734017,33750.0,0.0989987777928667,68.03561643835616,0.0,0,1,50-100K,0-2 yrs,1
90000.0,508495.5,22527.0,454500.0,-18067,-5559,2.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.2502972189197898,1.1187995185929185,30000.0,0.0443011898803629,49.4986301369863,15.23013698630137,0,1,50-100K,5+ yrs,0
135000.0,229500.0,22828.5,229500.0,-10067,-2232,2.0,Cash loans,F,State servant,Higher education,Married,0.1690987474166858,0.999995642720511,45000.0,0.0994701548141402,27.58082191780822,6.115068493150685,0,1,100-200K,5+ yrs,0
67500.0,454500.0,16825.5,454500.0,-17836,-427,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.2492629738818684,0.999997799784819,22500.0,0.0370197205286677,48.865753424657534,1.16986301369863,0,1,50-100K,0-2 yrs,0
171000.0,254700.0,14751.0,225000.0,-24194,-2717,1.0,Cash loans,F,Commercial associate,Higher education,Widow,0.0862626534347752,1.1319949689112492,85500.0,0.0579149669612604,66.28493150684932,7.443835616438356,0,1,100-200K,5+ yrs,0
225000.0,545040.0,17244.0,450000.0,-11436,-278,2.0,Cash loans,M,Commercial associate,Incomplete higher,Married,0.0766396593792916,1.2111973084504255,75000.0,0.031637986867043,31.33150684931507,0.7616438356164383,0,1,200-500K,0-2 yrs,0
90000.0,274500.0,18697.5,274500.0,-10174,-1259,4.0,Cash loans,F,Commercial associate,Higher education,Married,0.2077476916923145,0.9999963570260216,18000.0,0.0681145059580839,27.873972602739727,3.4493150684931506,0,1,50-100K,2-5 yrs,0
135000.0,545040.0,26640.0,450000.0,-12936,-893,4.0,Cash loans,F,Commercial associate,Secondary / secondary special,Married,0.1973318716157658,1.2111973084504255,27000.0,0.0488770569553483,35.441095890410956,2.4465753424657533,0,1,100-200K,2-5 yrs,0
135000.0,167076.0,15453.0,135000.0,-8386,-362,3.0,Cash loans,M,Commercial associate,Secondary / secondary special,Married,0.1144658187717128,1.2375908326604987,33750.0,0.0924902889087067,22.975342465753425,0.9917808219178084,0,1,100-200K,0-2 yrs,0
315000.0,1288350.0,37800.0,1125000.0,-15581,-4940,3.0,Cash loans,F,Commercial associate,Higher education,Married,0.1199996190488284,1.1451989820453492,78750.0,0.0293398305275503,42.68767123287671,13.534246575342468,0,1,200-500K,5+ yrs,0
225000.0,850846.5,43573.5,760500.0,-15296,-307,2.0,Cash loans,M,Working,Higher education,Civil marriage,0.1936591392927142,1.1187973454341282,75000.0,0.051211879919727,41.90684931506849,0.8410958904109589,0,1,200-500K,0-2 yrs,0
126000.0,675000.0,37822.5,675000.0,-11104,-3066,2.0,Cash loans,F,Commercial associate,Higher education,Civil marriage,0.3001761890778645,0.9999985185207132,42000.0,0.0560332503211106,30.421917808219177,8.4,0,1,100-200K,5+ yrs,0
112500.0,481500.0,15246.0,481500.0,-20207,-5218,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.1355187953884854,0.9999979231611148,37500.0,0.0316634856417743,55.36164383561644,14.295890410958904,0,0,100-200K,5+ yrs,0
90000.0,270000.0,13500.0,270000.0,-21622,365243,2.0,Revolving loans,M,Pensioner,Secondary / secondary special,Married,0.1499983333518516,0.9999962963100136,30000.0,0.0499998148155006,59.23835616438356,0.0,0,0,50-100K,0-2 yrs,0
112500.0,490495.5,27517.5,454500.0,-8114,-200,3.0,Cash loans,F,Commercial associate,Secondary / secondary special,Civil marriage,0.244597825797104,1.0791956453341136,28125.0,0.0561013177464059,22.23013698630137,0.547945205479452,0,1,100-200K,0-2 yrs,0
135000.0,521280.0,28408.5,450000.0,-11115,-235,1.0,Cash loans,M,Working,Secondary / secondary special,Single / not married,0.2104317745794475,1.1583974257834984,67500.0,0.054497478327428,30.45205479452055,0.6438356164383562,0,1,100-200K,0-2 yrs,0
67500.0,339241.5,12312.0,238500.0,-19406,-532,1.0,Cash loans,F,Working,Secondary / secondary special,Separated,0.1823972978178101,1.4223902625146223,33750.0,0.036292622534028,53.16712328767123,1.4575342465753425,0,1,50-100K,0-2 yrs,0
157500.0,495000.0,17779.5,495000.0,-11915,-1356,4.0,Cash loans,F,Commercial associate,Higher education,Married,0.112884997555571,0.999997979802061,31500.0,0.0359181092563449,32.64383561643836,3.7150684931506848,0,1,100-200K,2-5 yrs,0
225000.0,215865.0,25749.0,202500.0,-9014,-322,2.0,Cash loans,F,Working,Secondary / secondary special,Civil marriage,0.1144394913800383,1.065994735828465,75000.0,0.119282332558161,24.695890410958903,0.8821917808219178,0,1,200-500K,0-2 yrs,0
180000.0,436032.0,21208.5,360000.0,-9579,-1953,1.0,Cash loans,M,Commercial associate,Secondary / secondary special,Single / not married,0.1178243454203032,1.211196635564901,90000.0,0.0486396671811537,26.243835616438357,5.35068493150685,0,1,100-200K,5+ yrs,0
135000.0,405000.0,20250.0,405000.0,-15902,-557,2.0,Revolving loans,F,Working,Higher education,Civil marriage,0.1499988888971193,0.9999975308702942,45000.0,0.0499998765435147,43.56712328767123,1.526027397260274,0,0,100-200K,0-2 yrs,1
202500.0,675000.0,53329.5,675000.0,-12094,-4245,2.0,Cash loans,F,State servant,Higher education,Married,0.2633542550407158,0.9999985185207132,67500.0,0.0790065496199265,33.134246575342466,11.63013698630137,0,1,200-500K,5+ yrs,0
157500.0,517500.0,27571.5,517500.0,-12638,-5180,3.0,Cash loans,M,State servant,Secondary / secondary special,Married,0.1750560313902769,0.9999980676365844,39375.0,0.053278157916603,34.62465753424657,14.191780821917808,0,1,100-200K,5+ yrs,0
67500.0,180000.0,9000.0,180000.0,-8077,-109,1.0,Revolving loans,F,Commercial associate,Higher education,Single / not married,0.1333313580539547,0.9999944444753084,33750.0,0.0499997222237654,22.12876712328767,0.2986301369863013,0,0,50-100K,0-2 yrs,0
135000.0,900000.0,26446.5,900000.0,-11564,-1334,1.0,Cash loans,F,Working,Higher education,Single / not married,0.1958985488996378,0.9999988888901234,67500.0,0.0293849673500362,31.682191780821917,3.654794520547945,0,1,100-200K,2-5 yrs,0
157500.0,225000.0,17905.5,225000.0,-8763,-737,3.0,Cash loans,M,Working,Secondary / secondary special,Civil marriage,0.1136849924762382,0.9999955555753084,39375.0,0.079579646312683,24.008219178082193,2.0191780821917806,0,1,100-200K,2-5 yrs,0
405000.0,1350000.0,67500.0,1350000.0,-9838,-3004,1.0,Revolving loans,M,Commercial associate,Higher education,Single / not married,0.166666255145049,0.999999259259808,202500.0,0.0499999629629904,26.95342465753425,8.23013698630137,0,0,200-500K,5+ yrs,0
225000.0,675000.0,33750.0,675000.0,-15987,-878,5.0,Revolving loans,M,Working,Secondary / secondary special,Married,0.1499993333362962,0.9999985185207132,37500.0,0.0499999259260356,43.8,2.405479452054794,0,0,200-500K,2-5 yrs,0
225000.0,473760.0,50400.0,450000.0,-9664,-1083,1.0,Cash loans,M,Commercial associate,Secondary / secondary special,Single / not married,0.2239990044488691,1.0527976604496434,112500.0,0.1063827541735178,26.476712328767125,2.967123287671233,0,1,200-500K,2-5 yrs,0
90000.0,254700.0,24939.0,225000.0,-22922,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.2770969211453206,1.1319949689112492,30000.0,0.0979148099143701,62.8,0.0,0,1,50-100K,0-2 yrs,0
112500.0,526491.0,32337.0,454500.0,-13436,-2452,2.0,Cash loans,F,Commercial associate,Secondary / secondary special,Single / not married,0.2874374450004889,1.1583934908834084,37500.0,0.0614197366721621,36.81095890410959,6.717808219178083,0,1,100-200K,5+ yrs,0
157500.0,254700.0,24939.0,225000.0,-24645,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.1583418517977663,1.1319949689112492,52500.0,0.0979148099143701,67.52054794520548,0.0,0,1,100-200K,0-2 yrs,0
117000.0,545040.0,18756.0,450000.0,-23226,365243,1.0,Cash loans,F,Pensioner,Secondary / secondary special,Single / not married,0.1603063221681866,1.2111973084504255,58500.0,0.0344120900996438,63.632876712328766,0.0,0,1,100-200K,0-2 yrs,0
72000.0,1540588.5,42493.5,1377000.0,-15178,-4621,2.0,Cash loans,F,Working,Secondary / secondary special,Married,0.5901793030652353,1.1187998411039644,24000.0,0.0275826234048719,41.583561643835615,12.66027397260274,0,1,50-100K,5+ yrs,0
82624.5,163512.0,8874.0,135000.0,-8785,-267,3.0,Cash loans,F,Working,Higher education,Married,0.1074002577896654,1.211191028214606,20656.125,0.0542709142392348,24.068493150684933,0.7315068493150685,0,0,50-100K,0-2 yrs,0
40500.0,225000.0,8815.5,225000.0,-17888,365243,2.0,Cash loans,F,Pensioner,Secondary / secondary special,Married,0.21766129231377,0.9999955555753084,13500.0,0.0391798258674405,49.00821917808219,0.0,0,1,<50K,0-2 yrs,0
